Tipo,Name / Id,Index (Revision),Version,Maturity,Designation,English designation,Propietario,Project,Organization,Family Project,Route State,Approval Status,Assignee
Doc Plan,206627231R,--D,6,Validated,BATTEUR ACOUSTIQUE LIGNE ECHAPPEMENT,"DAMPER-ACOUSTIC, EXH LINE, RH",GDGADM,ET_RENAULT,SYN,L38,,,
Doc Plan,747548281R,---,3,Validated,ECRAN THERMIQUE TUNNEL,"SHIELD-HEAT,TUNNEL",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,747548281R,--A,4,Validated,ECRAN THERMIQUE TUNNEL,"SHIELD-HEAT,TUNNEL",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,747548281R,--B,5,Validated,ECRAN THERMIQUE TUNNEL,"SHIELD-HEAT,TUNNEL",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,747515246R,---,2,Validated,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,2D0022899P,---,1,Refused,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,py04733,ET_RENAULT,SYS,X52,Stopped,Reject|<br/>|<br/>Ignore,ay09750|<br/>ay25181|<br/>POOL_MATERIAUX METALLIQUES
Doc Plan,2D0022899P,---,2,Validated,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,py04733,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve|<br/>Approve,ay25181|<br/>ay09750|<br/>ay29990
Doc Plan,747540264R,---,2,Validated,ECRAN THERMIQUE TUNNEL,"SHIELD-HEAT,TUNNEL",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,747540264R,--A,3,Validated,ECRAN THERMIQUE TUNNEL,"SHIELD-HEAT,TUNNEL",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,747540264R,--B,4,Validated,ECRAN THERMIQUE TUNNEL,"SHIELD-HEAT,TUNNEL",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,747621266R,---,1,Validated,ECRAN THERMIQUE CTL TUNNEL,"INSUL-TUNNEL, CTR",ADMTE_TOUSR,ET_RENAULT,SYS,B52,,,
Doc Plan,747513766R,---,1,Validated,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,2D0022901P,---,1,Refused,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,py04733,ET_RENAULT,SYS,X52,Stopped,Approve|<br/>Reject|<br/>Approve,ay25181|<br/>ay09750|<br/>bw60262
Doc Plan,2D0022901P,---,2,Validated,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,py04733,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve|<br/>Approve,ay25181|<br/>ay09750|<br/>ay29990
Doc Plan,747517120R,---,2,Validated,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,ADMTE_TOUSR,ET_RENAULT,SYS,B52,,,
Doc Plan,747517120R,--A,3,Refused,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,ay09523,ET_RENAULT,SYS,B52,Stopped,Reject|<br/>Approve|<br/>Approve,ay09750|<br/>ay25181|<br/>bw60262
Doc Plan,747517120R,--A,4,Validated,ECRAN THERMIQUE TUNNEL,INSUL-TUNNEL,ay09523,ET_RENAULT,SYS,B52,Finished,Approve|<br/>Approve|<br/>Approve,ay09750|<br/>ay25181|<br/>bw60262
Doc Plan,205406506R,---,2,Validated,ECRAN THERMIQUE SILENCIEUX,INSUL-SILENCER,ADMTE_TOUSR,ET_RENAULT,SYS,L52,,,
Doc Plan,205406506R,--A,3,Refused,ECRAN THERMIQUE SILENCIEUX,INSUL-SILENCER,pm09661,ET_RENAULT,SYS,L52,Stopped,Reject|<br/>Approve|<br/>Approve,ay09750|<br/>lb11388|<br/>lb09872
Doc Plan,205406506R,--A,4,Refused,ECRAN THERMIQUE SILENCIEUX,INSUL-SILENCER,pm09661,ET_RENAULT,SYS,L52,Stopped,Approve|<br/>Reject|<br/>Approve,lb11388|<br/>lb14062|<br/>lb09872
Doc Plan,205406506R,--A,5,Refused,ECRAN THERMIQUE SILENCIEUX,INSUL-SILENCER,lb14062,ET_RENAULT,SYS,L52,Stopped,Reject|<br/>Approve|<br/>Approve,ay09750|<br/>lb11388|<br/>lb07322
Doc Plan,205406506R,--A,6,Validated,ECRAN THERMIQUE SILENCIEUX,INSUL-SILENCER,lb14062,ET_RENAULT,SYS,L52,Finished,Approve|<br/>Approve|<br/>Approve,lb11388|<br/>ay09750|<br/>lb07322
Doc Plan,2D0008534P,---,1,Validated,ECRAN THERMIQUE SILENCIEUX,INSUL-SILENCER,py03424,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve|<br/>Approve,ac61666|<br/>ay09750|<br/>bw60262
Doc Plan,2D0009963P,---,1,Validated,ECRAN THERMIQUE DIRECTION,INSUL-STRG,py03424,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve|<br/>Approve,ac61666|<br/>ay09750|<br/>bw60262
Doc Plan,483828592R,---,1,Validated,ECRAN THERMIQUE BOITIER DIRECTION,"SHIELD-HEAT,STRG BOX",GDGADM,ET_RENAULT,VEH,J92,,,
Doc Plan,483828592R,--A,2,Validated,ECRAN THERMIQUE BOITIER DIRECTION,"SHIELD-HEAT,STRG BOX",ADMTE_TOUSR,ET_RENAULT,SYS,J92,,,
Doc Plan,483827770R,---,2,Validated,ECRAN THERMIQUE BOITIER DIRECTION,INSUL-STRG BOX,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,208081345R,---,2,Validated,ECRAN THERMIQUE POT CATALYTIQUE,"SHIELD-HEAT,CATALYTIC CONVERTER",GDGADM,ET_RENAULT,SYN,B90,,,
Doc Plan,2D0006518P,---,1,Refused,ECRAN THERMIQUE BOITIER DIRECTION,INSUL-STRG BOX,pm09661,ET_RENAULT,SYS,X52,Stopped,Reject|<br/>Approve|<br/>Approve,ay09750|<br/>lb11388|<br/>lb09872
Doc Plan,2D0006518P,---,2,Refused,ECRAN THERMIQUE BOITIER DIRECTION,INSUL-STRG BOX,pm09661,ET_RENAULT,SYS,X52,Stopped,Approve|<br/>Reject|<br/>Approve,lb11388|<br/>lb14062|<br/>lb09872
Doc Plan,2D0006518P,---,3,Refused,ECRAN THERMIQUE BOITIER DIRECTION,INSUL-STRG BOX,lb14062,ET_RENAULT,SYS,X52,Stopped,Approve|<br/>Reject|<br/>Approve,lb11388|<br/>ay09750|<br/>lb07322
Doc Plan,2D0006518P,---,4,Validated,ECRAN THERMIQUE BOITIER DIRECTION,INSUL-STRG BOX,lb14062,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve|<br/>Approve,ay09750|<br/>lb11388|<br/>lb07322
Doc Plan,205427852R,---,2,Validated,ECRAN THERMIQUE CANULE,INSUL-EXH TUBE,GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,8200432799,---,1,Validated,ECRAN THERMIQUE POT DETENTE,"SHIELD-HEAT,MUFFLER",GDGADM,ET_RENAULT,VEH,L90,,,
Doc Plan,208083411R,---,2,Validated,ECRAN THERMIQUE POT CATALYTIQUE,"SHIELD-HEAT,CATALYTIC CONVERTER",GDGADM,ET_RENAULT,SYN,B90,,,
Doc Plan,208083578R,---,2,Validated,ECRAN THERMIQUE POT CATALYTIQUE,"SHIELD-HEAT,CATALYTIC CONVERTER",GDGADM,ET_RENAULT,SYN,B90,,,
Doc Plan,8200526672,---,1,Validated,ECRAN THERMIQUE COMMANDE FREIN A MAIN,NO VALUE,GDGADM,ET_RENAULT,VEH,L90,,,
Doc Plan,8200526672,--A,2,Validated,ECRAN THERMIQUE COMMANDE FREIN A MAIN,NO VALUE,GDGADM,ET_RENAULT,VEH,L90,,,
Doc Plan,8200526672,--B,3,Validated,ECRAN THERMIQUE COMMANDE FREIN A MAIN,NO VALUE,ADMTE_TOUSR,ET_RENAULT,SYS,L90,,,
Doc Plan,208083398R,---,2,Validated,ECRAN THERMIQUE POT CATALYTIQUE,"SHIELD-HEAT,CATALYTIC CONVERTER",GDGADM,ET_RENAULT,SYN,B90,,,
Doc Plan,360174112R,---,2,Validated,ECRAN THERMIQUE FREIN MAIN,"SHIELD-HEAT,PKB",ADMTE_TOUSR,ET_RENAULT,SYS,B52,,,
Doc Plan,215148224R,---,2,Validated,SUPPORT MULTIFONCTION,MULTIFUNCTION SUPPORT,ADMTE_TOUSR,ET_RENAULT,VEH,B52,,,
Doc Plan,241386165R,--B,5,Validated,SUPPORT MULTIFONCTION 1 SOUS CAISSE,"BRKT-UNDER BODY, 1ST",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,241386165R,--C,6,Validated,SUPPORT MULTIFONCTION 1 SOUS CAISSE,"BRKT-UNDER BODY, 1ST",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,241386165R,---,2,Validated,SUPPORT MULTIFONCTION 1 SOUS CAISSE,"BRKT-UNDER BODY, 1ST",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,241386165R,--A,4,Validated,SUPPORT MULTIFONCTION 1 SOUS CAISSE,"BRKT-UNDER BODY, 1ST",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,320934109R,---,1,Validated,SUPPORT MULTIFONCTION,SUPT-MULTIFUNCTION,ADMTE_TOUSR,ET_RENAULT,SYS,L52,,,
Doc Plan,112209464R,---,1,Frozen,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112209464R,---,2,Validated,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112209464R,--A,3,Frozen,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112209464R,--A,4,Validated,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112209464R,--B,6,Validated,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",ADMTE_TOUSR,ET_RENAULT,VEH,B52,,,
Doc Plan,112205217R,---,3,Frozen,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,112205217R,---,4,Validated,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,112205217R,--A,5,Validated,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,112205217R,---,1,Frozen,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,112205217R,---,2,Frozen,TAMPON ELASTIQUE AV G,"MOUNTING-ELASTIC, FR LH",GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,113757973R,---,9,Validated,TAMPON ELASTIQUE AV D ASS,"MTG-ASSY, ELASTIC FR RH",GDGADM,ET_RENAULT,SYS,,,,
Doc Plan,113757973R,--A,14,Validated,TAMPON ELASTIQUE AV D ASS,"MTG-ASSY, ELASTIC FR RH",GDGADM,ET_RENAULT,SYN,,,,
Doc Plan,113750822R,---,3,Validated,TAMPON ELASTIQUE AV D ASS,DYNAMIC INSUL ASSY-FR RH,GDGADM,ET_RENAULT,SYS,,,,
Doc Plan,113758313R,---,2,Validated,TAMPON ELASTIQUE AV D ASS,DYNAMIC INSUL ASSY-FR RH,GDGADM,ET_RENAULT,SYS,,,,
Doc Plan,113758078R,---,4,Validated,TAMPON HYDRO-ELASTIQUE AV D ASS,MTG ASSY-HYDRO ELASTIC FR RH,GDGADM,ET_RENAULT,SYS,,,,
Doc Plan,113758078R,--A,6,Validated,TAMPON HYDRO-ELASTIQUE AV D ASS,MTG ASSY-HYDRO ELASTIC FR RH,GDGADM,ET_RENAULT,SYS,,,,
Doc Plan,113758078R,--B,14,Validated,TAMPON HYDRO-ELASTIQUE AV D ASS,MTG ASSY-HYDRO ELASTIC FR RH,GDGADM,ET_RENAULT,SYN,,,,
Doc Plan,112103231R,---,2,Validated,TAMPON HYDRO-ELASTIQUE AV D ASS,"DYNAMIC INSUL ASSY-HYDRO ELASTIC, FR RH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,112103231R,--A,4,Validated,TAMPON HYDRO-ELASTIQUE AV D ASS,"DYNAMIC INSUL ASSY-HYDRO ELASTIC, FR RH",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,112105431R,---,6,Validated,TAMPON ELASTIQUE AV D ASS,DYNAMIC INSUL ASSY-FR RH,GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,2DM454385R,---,2,Validated,TAMPON ELASTIQUE AV D ASS,DYNAMIC INSUL ASSY-FR RH,py03805,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve|<br/>Approve,a033275|<br/>ay25117|<br/>a073112
Doc Plan,112106577R,---,1,Frozen,TAMPON ELASTIQUE AV D,"MTG-ELASTIC, FR RH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112106577R,---,3,Validated,TAMPON ELASTIQUE AV D,"MTG-ELASTIC, FR RH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112106577R,--A,4,Validated,TAMPON ELASTIQUE AV D,"MTG-ELASTIC, FR RH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112106577R,--B,5,Validated,TAMPON ELASTIQUE AV D,"MTG-ELASTIC, FR RH",ADMTE_TOUSR,ET_RENAULT,SYS,B52,,,
Doc Plan,112106577R,--C,6,Validated,TAMPON ELASTIQUE AV D,"MTG-ELASTIC, FR RH",ADMTE_TOUSR,ET_RENAULT,VEH,B52,,,
Doc Plan,112106577R,--D,7,Validated,TAMPON ELASTIQUE AV D,"MTG-ELASTIC, FR RH",GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112106577R,--E,8,Validated,TAMPON ELASTIQUE AV D,"MTG-ELASTIC, FR RH",a030743,ET_RENAULT,SYS,B52,Finished,Approve|<br/>Approve|<br/>Approve,a033275|<br/>a073112|<br/>bw67163
Doc Plan,112104966R,---,1,Validated,TAMPON HYDRO-ELASTIQUE AV D,"MTG-HYDRO ELASTIC,FR RH",GDGADM,J_CMF1,SYS,B85,,,
Doc Plan,112104966R,--A,2,Validated,TAMPON HYDRO-ELASTIQUE AV D,"MTG-HYDRO ELASTIC,FR RH",GDGADM,ET_RENAULT,SYN,B85,,,
Doc Plan,113752043R,---,4,Validated,TAMPON ELASTIQUE AV D,DYNAMIC INSUL-FR RH,GDGADM,ET_RENAULT,SYS,B98,,,
Doc Plan,113752043R,--A,5,Validated,TAMPON ELASTIQUE AV D,DYNAMIC INSUL-FR RH,GDGADM,ET_RENAULT,SYS,B98,,,
Doc Plan,113752043R,--B,6,Validated,TAMPON ELASTIQUE AV D,DYNAMIC INSUL-FR RH,a030743,ET_RENAULT,SYS,B98,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,a033275|<br/>a073112|<br/>ay07981|<br/>bw60262
Doc Plan,112115262R,---,1,Validated,TAMPON ELASTIQUE AV D,DYNAMIC INSUL-FR RH,ADMTE_TOUSR,ET_RENAULT,SYS,H79,,,
Doc Plan,112381035R,---,2,Frozen,BIELLETTE INF,ROD-LWR,GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112381035R,---,3,Validated,BIELLETTE INF,ROD-LWR,GDGADM,ET_RENAULT,SYS,B52,,,
Doc Plan,112381035R,--A,5,Validated,BIELLETTE INF,ROD-LWR,ADMTE_TOUSR,ET_RENAULT,SYS,B52,,,
Doc Plan,113606959R,--A,3,Validated,BIELLETTE INF,ROD-LWR,GDGADM,X07,SYN,X07E,,,
Doc Plan,8201234995,---,1,Frozen,VIS A SERTIR M12X175-42,NO VALUE,GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,8201234995,---,2,Validated,VIS A SERTIR M12X175-42,NO VALUE,GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,8201234995,--A,3,Validated,VIS A SERTIR M12X175-42,NO VALUE,ADMTE_TOUSR,ET_RENAULT,VEH,J92,,,
Doc Plan,8201234995,--B,4,Validated,VIS A SERTIR M12X175-42,NO VALUE,GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,8201234995,--C,5,Validated,VIS A SERTIR M12X175-42,NO VALUE,GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,112539961R,---,3,Validated,SUPPORT TAMPON AV G,BRKT-FR LH DYNAMIC INSUL,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,112539961R,--A,5,Validated,SUPPORT TAMPON AV G,BRKT-FR LH DYNAMIC INSUL,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,112339071R,---,1,Validated,SUPPORT BOITE,BRACKET-GEARBOX,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,2DO589351R,---,1,Validated,SUPPORT TAMPON AV G,"BRACKET-MOUNTING, FR LH",ay28403,ET_RENAULT,SYS,X87,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,a073112|<br/>ay25117|<br/>a028833|<br/>bw60262
Doc Plan,2DO589351R,--A,2,Validated,SUPPORT TAMPON AV G,"BRACKET-MOUNTING, FR LH",ay28403,ET_RENAULT,SYS,X87,Finished,Approve|<br/>Approve|<br/>Approve,a073112|<br/>ay25117|<br/>a028833
Doc Plan,8200689100,---,1,Validated,AXE SUPPORT AV G,"SFT-SUPT,FR LH",GDGADM,ET_RENAULT,SYN,BC84,,,
Doc Plan,8200689100,--A,2,Validated,AXE SUPPORT AV G,"SFT-SUPT,FR LH",GDGADM,ET_RENAULT,SYN,BC84,,,
Doc Plan,8200689100,--B,3,Validated,AXE SUPPORT AV G,"SFT-SUPT,FR LH",ADMTE_TOUSR,ET_RENAULT,SYS,BC84,,,
Doc Plan,112533448R,--A,3,Validated,SUPPORT BOITE,BRACKET-GEARBOX,GDGADM,ET_RENAULT,SYS,L90,,,
Doc Plan,112533448R,---,1,Validated,SUPPORT BOITE,BRACKET-GEARBOX,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,112533062R,---,4,Validated,SUPPORT BOITE,BRACKET-GEARBOX,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,112533062R,--A,5,Validated,SUPPORT BOITE,BRACKET-GEARBOX,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,112533062R,--B,6,Validated,SUPPORT BOITE,BRACKET-GEARBOX,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,112533062R,--C,7,Validated,SUPPORT BOITE,BRACKET-GEARBOX,ADMTE_TOUSR,ET_RENAULT,VEH,L90,,,
Doc Plan,2DO169894R,---,1,Validated,MASSA ACOUSTIQUE SUSPENSION GMP G,,pm14036,ET_RENAULT,SYS,XHA,Finished,Approve|<br/>Approve|<br/>Approve,lb00637|<br/>lb00637|<br/>bw60262
Doc Plan,2DL655023R,---,1,Refused,MASSE ACOUSTIQUE SUSPENSION,,pm14036,ET_RENAULT,SYS,XHA,Stopped,Approve|<br/>Reject|<br/>Approve,lb00637|<br/>a029593|<br/>bw60262
Doc Plan,2DL655023R,---,2,Validated,MASSE ACOUSTIQUE SUSPENSION,,pm14036,ET_RENAULT,SYS,XHA,Finished,Approve|<br/>Approve|<br/>Approve,a033275|<br/>lb00637|<br/>bw60262
Doc Plan,112843505R,---,4,Validated,COIFFE SUPPORT MOTEUR,BRACKET-ENGINE MOUNT,GDGADM,ET_RENAULT,SYN,L90,,,
Doc Plan,112329822R,---,2,Frozen,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,ADMTE_TOUSR,ET_RENAULT,SYS,B52,,,
Doc Plan,112329822R,---,3,Frozen,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,lb14062,ET_RENAULT,SYS,B52,,,
Doc Plan,112329822R,---,4,Frozen,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,lb14062,PRJ_SYS,SYS,B52,,,
Doc Plan,112329822R,---,5,Refused,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,lb14062,PRJ_SYS,SYS,B52,Stopped,|<br/>|<br/>|<br/>Reject,lb00114|<br/>a070071|<br/>POOL_PIECES METALLIQUES DE-TC RTA|<br/>lb01341
Doc Plan,112329822R,---,6,Frozen,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,lb14062,ET_RENAULT,SYS,B52,,,
Doc Plan,112329822R,---,7,Refused,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,lb14062,ET_RENAULT,SYS,B52,Stopped,Reject,lb14062
Doc Plan,112329822R,---,8,Frozen,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,lb14062,ET_RENAULT,SYS,B52,,,
Doc Plan,112329822R,---,9,Validated,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,lb14062,ET_RENAULT,SYS,B52,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,lb00114|<br/>a073112|<br/>lb01341|<br/>lb07318
Doc Plan,2DL566593R,---,1,Refused,Import CV5 provisoire,,py04820,ET_RENAULT,SYS,X92,Stopped,Approve|<br/>Approve|<br/>Reject|<br/>,bw60262|<br/>a028833|<br/>ay25117|<br/>a073112
Doc Plan,2DL566593R,---,2,Validated,Import CV5 provisoire,,py04820,ET_RENAULT,SYS,X92,Finished,Approve|<br/>Approve|<br/>Approve|<br/>Approve,ay25117|<br/>a028833|<br/>a073112|<br/>bw60262
Doc Plan,112844547R,---,6,Validated,COIFFE SUPPORT MOTEUR,BRACKET-ENGINE MOUNT,GDGADM,ET_RENAULT,SYS,J92,,,
Doc Plan,112846423R,---,4,Validated,COIFFE SUPPORT MOTEUR,BRACKET-ENGINE MOUNT,GDGADM,ET_RENAULT,SYN,,,,
Doc Plan,112846423R,--A,6,Validated,COIFFE SUPPORT MOTEUR,BRACKET-ENGINE MOUNT,GDGADM,ET_RENAULT,SYN,,,,
Doc Plan,112846423R,--B,7,Validated,COIFFE SUPPORT MOTEUR,BRACKET-ENGINE MOUNT,GDGADM,ET_RENAULT,SYN,,,,
Doc Plan,112849073R,---,4,Validated,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,112328191R,---,3,Validated,COIFFE SUPPORT MOTEUR,BRKT-ENG MTG,GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,112703624R,---,2,Validated,MASSE ACOUSTIQUE SUR SUSPENSION GMP D,"PAD-ACOUSTIC INSUL, RH ENG SUSP",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,113324913R,--A,2,Validated,SUPPORT BIELLETTE INF,BRKT-LWR ROD,GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,601286802R,---,1,Validated,MASSE ACOUSTIQUE TRAVERSE EXTREME AV,"MASS-ACOUSTIC, FR END CROSS MBR",GDGADM,ET_RENAULT,SYN,B52,,,
Doc Plan,601286802R,--A,2,Validated,MASSE ACOUSTIQUE TRAVERSE EXTREME AV,"MASS-ACOUSTIC, FR END CROSS MBR",py03082,ET_RENAULT,SYS,B52,Finished,Approve,ay13631
Doc Plan,2D0018079P,---,1,Validated,RADIATEUR,RADIATOR,au10752,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve,au00490|<br/>ay09150
Doc Plan,2D0018079P,--A,2,Frozen,RADIATEUR,RADIATOR,au10752,ET_RENAULT,SYS,X52,,,
Doc Plan,2D0018079P,--A,3,Validated,RADIATEUR,RADIATOR,au10752,ET_RENAULT,SYS,X52,Finished,Approve|<br/>Approve,au00490|<br/>ay15635
Doc Plan,214107326R,---,1,Validated,RADIATEUR,RADIATOR,ADMTE_TOUSR,ET_RENAULT,SYS,J92,,,
Doc Plan,214107326R,--A,2,Validated,RADIATEUR,RADIATOR,GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,214107326R,--B,4,Validated,RADIATEUR,RADIATOR,GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,214107326R,--C,5,Validated,RADIATEUR,RADIATOR,GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,214107326R,--D,6,Validated,RADIATEUR,RADIATOR,py04932,ET_RENAULT,VEH,J92,,,
Doc Plan,214107326R,--E,7,Validated,RADIATEUR,RADIATOR,py05331,ET_RENAULT,SYN,J92,Finished,Approve,ay24111
Doc Plan,214104684R,---,1,Validated,RADIATEUR,RADIATOR,GDGADM,ET_RENAULT,SYN,J92,,,
Doc Plan,214104684R,--A,2,Validated,RADIATEUR,RADIATOR,py05331,ET_RENAULT,SYN,J92,Finished,Approve,ay24111
Doc Plan,2D0018550P,---,1,Validated,RADIATEUR,RADIATOR,la00020,ET_RENAULT,SYS,X79,Finished,Approve|<br/>Approve|<br/>Approve,lb00779|<br/>la00181|<br/>la00020
Doc Plan,215081131R,---,1,Validated,PLOT SSP INF RADIATEUR RFRT MOTEUR,"PAD-SUSP, ENG COOLING RAD, LWR",GDGADM,ET_RENAULT,SYS,H79,,,
Doc Plan,215081131R,--A,2,Validated,PLOT SSP INF RADIATEUR RFRT MOTEUR,"PAD-SUSP, ENG COOLING RAD, LWR",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,215081131R,--B,3,Validated,PLOT SSP INF RADIATEUR RFRT MOTEUR,"PAD-SUSP, ENG COOLING RAD, LWR",GDGADM,ET_RENAULT,SYN,H79,,,
Doc Plan,215081131R,--C,4,Validated,PLOT SSP INF RADIATEUR RFRT MOTEUR,"PAD-SUSP, ENG COOLING RAD, LWR",py04932,ET_RENAULT,VEH,H79,,,
Doc Plan,215060007R,---,1,Validated,PLOT ELASTIQUE,DMPR-ELASTIC,ADMTE_TOUSR,ET_RENAULT,SYS,B91,,,
Doc Plan,215060007R,--A,2,Validated,PLOT ELASTIQUE,DMPR-ELASTIC,py04932,ET_RENAULT,VEH,B91,,,
Doc Plan,921001697R,---,3,Frozen,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,---,4,Frozen,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,---,5,Frozen,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,---,6,Frozen,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,---,7,Frozen,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,--A,9,Validated,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,---,1,Frozen,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,---,2,Frozen,CONDENSEUR,CONDENSER,GDGADM,EXPLO,SYS,XPLI,,,
Doc Plan,921001697R,---,8,Validated,CONDENSEUR,CONDENSER,GDGADM,ET_RENAULT,PWT,XPLI,,,
Doc Plan,2D0005902P,---,1,Validated,REFROIDISSEUR AIR SURALIMENTATION,COOLER-AIR SUPER CHARGER,py03873,ET_RENAULT,SYS,X52,Finished,Approve,ay13130
Doc Plan,2D0005903P,---,1,Frozen,REFROIDISSEUR AIR SURALIMENTATION,COOLER-AIR SUPER CHARGER,py03873,ET_RENAULT,SYS,X52,,,
Doc Plan,2D0005903P,---,2,Validated,REFROIDISSEUR AIR SURALIMENTATION,COOLER-AIR SUPER CHARGER,py03873,ET_RENAULT,SYS,X52,Finished,Approve,ay13130
