Level;Name/Id;Index (Revision);Versión;Maturity.x;Designation.x;English Designation;Ruta;Route State;Tarea;Assignee;Approval Status;Comentarios;Field of Expertise;Designation.y;Maturity.y;n;total;riesgo;ELTDEC_numero;ELTDEC_designation;FAM_code;FCT_numero;FCT_nature;FCT_designation;FCT_BE_resp;VAR_numero;VAR_type;VAR_argument_produit_1;VAR_argument_produit_2;VAR_prix_previ;VAR_masse_previ;SOL_numero;SOL_site_production;SOL_sce;SOL_appariement;ESO_numero;ESO_etat;ESO_num_appro;ESO_date_histo;ESO_num_PG;ESO_commonalite;ESO_commentaire;ESO_designation_PG;ESO_code_SH;ESO_fourn_pilote;ESO_type_concur;ESO_mas_prob;ESO_mas_recy;ESO_risque;ESO_ecart_mas1;ESO_ecart_mas2;ESO_potentiel;ESO_coef;ESO_design_dos_fct;ESO_BE_resp;ESO_indice_dos_fct;AFU_int_site;AFU_int_sce;AFU_int_validite;AFU_ext_site;AFU_ext_sce;AFU_ext_validite;ECO_statut;ECO_sol_ext;ECO_parallel_set_cod;ECO_commentaire;PIE_numero;PIE_designation;PIE_type;PIE_BE_resp;PIE_sce_gest;PIE_sce_colead;PIE_ldr_conception;PIE_Nis_pie_numero;PIE_unite;AFF_POI_site;AFF_POI_sce;AFF_POI_validite;AFF_POE_site;AFF_POE_sce;AFF_POE_validite;AFF_uti_SIGNE;AFF_uti_G2B;PIE_cod_RSE;PIE_vital_part;PIE_code_nature;PIE_code_techno;PIE_sct_ach;PIE_fournisseur;PIE_cod_fab;PIE_source;PIE_gest_MDS;PIE_prix_std;PIE_prix_hors_amort;PIE_inducteur1;PIE_inducteur2;PIE_creation_comment;PIE_gest_PPU;PIE_maj_PPU;PIEIND_indice;PIEIND_statut;PIEIND_Dernier_indice;PIEIND_Dernier_statut;PIEIND_marquage_pays;PIEIND_masse;PIEIND_type_masse;PIEIND_nuance_protection;PIEIND_epaisseur;PIEIND_typologie;DOCTECH_BE_resp;DOCTECH_type;DOCTECH_indice;DOCTECH_indice_mineur;DOCTECH_flag_nis;causa_rechazo;validacion_andres
1;2D0013276P;---;2;Refused;TUYAU COMPRESSEUR CONDENSEUR;PIPE-COMPRESSOR CONDENSER;R-0045032;Stopped;"IT-0145100
IT-0145101
IT-0145102
IT-0145103";"ay09150
la00181
POOL_MATERIAUX METALLIQUES
POOL_MATERIAUX POLYMERES DE-TC RTA";"Reject
Approve
None
None";"recycling label is missing ; add --N index for 00-10-050 standard and --D for 00-10-060 standard
RAS";"POOL_RECYCLAGEVHCHORSUSAGE


";TUYAU COMPRESSEUR CONDENSEUR;Refused;3;4;0,75;73;REFROIDISSEMENT GMP;X52;F10174;Fonction;CIRCUIT DE CONDITIONNEMENT D' AIR;Renault;3;Projet;DG / K7M/ FLUIDE 134A;;NA;NA;14;;0RDBA;NA;3;Valide;"	";10/02/2017;F10174/AE;NA;;TUYAU 1 ENTRE COMPRESSEUR ET CONDENSEUR;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; UAS,COR;0RDBA;Officielle;;;;BE;;NA;;924902656R;TUYAU COMPRESSEUR CONDENSEUR;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle; COR,UAS;NA;---;NA;-;XUR;;S RIKO AUTOMOTIVE HOSE DO BR;N7;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Non définie;;;;---;BE;---;BE;NA;0,16;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;---;4;;forma;
1;2D0014616P;---;2;Refused;PATTE_FIX_215144935R;;R-0046262;Stopped;"IT-0148609
IT-0148610
IT-0148611";"bw60262
ay24111
bw59392";"Approve
None
Approve";"Accord avec réserve DE-TC
Merci pour prendre en compte lors de la prochaine évolution
-Revoir la référence commerciale pour la cataphorèse, c'est plutôt POWERCRON 6200HE

*Le visa à la DEA-TC étant géré par pool, ne pas mettre le plan en signature d?un nom propre.
Mettre le plan en signature de POOL_MATERIAUX METALLIQUES.

ok";"POOL_MATERIAUX METALLIQUES

";PATTE_FIX_215144935R;Refused;3;4;0,75;73;REFROIDISSEMENT GMP;X52;F15782;Fonction;CIRCUIT EAU DE REFROIDISSEMENT ET CHAUFFAGE;Renault;36;Projet;X52 / K9K / E06T;;NA;NA;2;;0M000;NA;20;Valide;"	";27/09/2017;F15782/FX;NA;;SUPPORT 2 TUYAU ENTREE BOITIER VANNE THERMOSTATIQUE MOTEUR;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; TAN,MOP;0M000;Officielle;;;;BE;;NA;;215144935R;SUPPORT TUYAU ENT BOITIER VN THRTT MOT;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle; MOP,TAN;NA;---;NA;-;;;SC GIC NOSAG METAL SRL;4S;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;---;BE;---;BE;NA;0,1;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;---;6;;procedimiento;
1;924403274R;#¿NOMBRE?;5;Refused;TUYAU CONDENSEUR DETENDEUR;PIPE-CONDENSER, EXPANSION VALVE;R-0095856;Stopped;"IT-0308115
IT-0308116
IT-0308117
IT-0308118";"ay09150
z006439
POOL_MATERIAUX METALLIQUES
ay07981";"Reject
None
None
Approve";"for 00-10-050 standard use --N index. --P is just for mixture not for parts !


The o ring material 7PC2226,FRM 18.25.012 is a mix of NBR and SBR rubber compounds not CR. Please ,make a correction on drawing about this subject";"POOL_RECYCLAGE VHC HORS USAGE


POOL_MATERIAUX POLYMERES DE-TC RTR";TUYAU CONDENSEUR DETENDEUR;Refused;3;4;0,75;73;REFROIDISSEMENT GMP;X52;F10174;Fonction;CIRCUIT DE CONDITIONNEMENT D' AIR;Renault;1;Projet;DG / D4F  / FLUIDE 134A;;NA;NA;3;;0M000;NA;10;Valide;"	";03/10/2013;F10174/CR;NA;;TUYAU COUPURE DETENDEUR;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; RMA,TAN;0M000;Officielle;;;;BE;;NA;;924403274R;TUYAU CONDENSEUR DETENDEUR;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle; RMA,TAN;NA;R--;NA;-;XUR;;HUTCHINSON PORTO LDA;CM;924409817R;Oui;NA;NA;Industrialisation - Capacitaire et Sourcings;Non définie;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,157;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;8;;técnico;
1;2D0035125P;---;2;Refused;TUYAU SORTIE RADIATEUR;PIPE-RADIATOR OUTLET;R-0114229;Stopped;"IT-0371387
IT-0371388
IT-0371389";"lb06445
la02946
POOL_MATERIAUX POLYMERES DE-TC RTA";"None
Approve
None";Ok validated;;TUYAU SORTIE RADIATEUR;Refused;2;3;0,6666667;73;REFROIDISSEMENT GMP;X52;F15782;Fonction;CIRCUIT EAU DE REFROIDISSEMENT ET CHAUFFAGE;Renault;48;Projet;X52 / B4D / BRASIL;;NA;NA;3;;0RDBA;NA;2;Valide;"	";30/08/2018;F15782/AB;NA;;TUYAU 1 SORTIE RADIATEUR DE REFROIDISSEMENT;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;UAS;0RDBA;Officielle;;;;BE;;NA;;215035789R;TUYAU SORTIE RADIATEUR;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle;UAS;NA;---;NA;-;13Z;;HBA HUTCHINSON BRASIL AUTOMO;7R;;Oui;NA;NA;Inducteurs Spécifiques;Pièce de responsabilité ingénierie partenaire;;;;---;BE;---;BE;NA;1,324;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;---;3;;procedimiento;
1;2D0019269P;---;11;Refused;TUYAU COMPRESSEUR CONDENSEUR;PIPE-COMPRESSOR CONDENSER;R-0075596;Stopped;"IT-0241050
IT-0241051
IT-0241052
IT-0241053";"bw60262
ay24111
ay10903
bw58548";"Approve
None
None
Approve";"Accord avec réserve DE-TC
Lors de la prochaine évolution du plan:
-Indiquer l'état métallurgique de la nuance EN AW-5049 selon la norme citée EN 754-2;
-Ajouter la norme de référence pour la nuance matière DC01 (EN 10130).";"POOL_MATERIAUX METALLIQUES


POOL_MATERIAUX ORGANIQUES DE-V";TUYAU COMPRESSEUR CONDENSEUR;Refused;4;5;0,8;73;REFROIDISSEMENT GMP;X52;F10174;Fonction;CIRCUIT DE CONDITIONNEMENT D' AIR;Renault;40;Projet;X52 / K9K / DD /  E06T;;NA;NA;1;;0M000;NA;1;Valide;"	";12/05/2017;F10174/AE;NA;;TUYAU 1 ENTRE COMPRESSEUR ET CONDENSEUR;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;MOP;0M000;Officielle;;;;BE;;NA;;924904961R;TUYAU COMPRESSEUR CONDENSEUR;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle;MOP;NA;---;NA;-;XUR;;CONTITECH ROMANIA SRL;KY;;Oui;NA;NA;Inducteurs Spécifiques;Pièce de responsabilité ingénierie partenaire;;;;---;BE;---;BE;NA;0,245;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;13;;forma;
1;2D0029768P;---;2;Refused;TUYAU CONDENSEUR DETENDEUR;PIPE-CONDENSER, EXPANSION VALVE;R-0095712;Stopped;"IT-0308082
IT-0308083
IT-0308084
IT-0308085";"ay09150
ay07981
z006439
POOL_MATERIAUX METALLIQUES";"Reject
Approve
None
None";"for 00-10-050 standard use --N index. --P is just for mixture not for parts !
The o ring material 7PC2226,FRM 18.25.012 is a mix of NBR and SBR rubber compounds not CR. Please ,make a correction on drawing about this subject.";"POOL_RECYCLAGE VHC HORS USAGE
POOL_MATERIAUX POLYMERES DE-TC RTR

";TUYAU CONDENSEUR DETENDEUR;Refused;2;3;0,6666667;73;REFROIDISSEMENT GMP;X52;F10174;Fonction;CIRCUIT DE CONDITIONNEMENT D' AIR;Renault;27;Projet; X52 PH 1, PH 2  / DG / H4B /  1234YF;;NA;NA;2;;0M000;NA;7;Valide;"	";27/10/2017;F10174/CR;NA;;TUYAU COUPURE DETENDEUR;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; TAN,RMA;0M000;Officielle;;;;BE;;NA;;924402791R;TUYAU CONDENSEUR DETENDEUR;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle; RMA,TAN;NA;R--;NA;-;XUR;;HUTCHINSON PORTO LDA;SX;;Oui;NA;NA;Inducteurs Spécifiques;Pièce de responsabilité ingénierie partenaire;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,157;Calculée;;;Plan et Num 3D obligatoires;Renault;Plan;---;5;;técnico;
1;2D0012903P;---;4;Refused;SUPPORT_POMPE_EAU_ADDITIONNELLE_144C02766R;;R-0046225;Stopped;"IT-0148514
IT-0148515
IT-0148516";"ay24111
bw59392
bw60262";"None
Reject
Approve";"Bonjour, STP peut-tu metre en circuit de signature Mdme Soare Mirabela Raluca. De 1 ere septembre je suis pas le responsible sur cet perimetre. Merci
Accord avec réserve DE-TC
Merci pour prendre en compte lors de la prochaine évolution
-Revoir la référence commerciale pour la cataphorèse, c'est plutôt POWERCRON 6200HE
-Si les deux toles sont soudées entre eux dans la zone d'écrou, merci de préciser le type de la soudure et la norme de control qualité

*Le visa à la DEA-TC étant géré par pool, ne pas mettre le plan en signature d?un nom propre.
Mettre le plan en signature de POOL_MATERIAUX METALLIQUES.";"

POOL_MATERIAUX METALLIQUES";SUPPORT POMPE EAU ADDITIONNELLE;Validated;1;1;0;73;REFROIDISSEMENT GMP;X52;F10701;Fonction;CIRCUIT DE RADIATEUR DE REFROIDISSEMENT MOTEUR;Renault;2;Projet;X52 / E06T / K9K;;NA;NA;2;;0M000;NA;4;Valide;"	";20/02/2018;F10701/AL;NA;;SUPPORT 1 POMPE A EAU ELECTRIQUE REFROIDISSEMENT ADT;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; TAN,MOP;0M000;Officielle;;;;BE;;NA;;144C02766R;SUPPORT POMPE EAU ADDITIONNELLE;PIE;Renault;0M000;;Renault;NA; PCE Pièce, Unité;;;;EXT;0M000;Officielle; TAN,MOP;NA;---;NA;-;;;SC GIC NOSAG METAL SRL;PC;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;---;BE;---;BE;NA;0,217;Pesée pièce proto;;;Plan et Num 3D obligatoires;Renault;Plan;---;7;;procedimiento;
1;2D0004732P;---;2;Refused;CABLE SECONDAIRE FREIN PARKING;CABLE-PKB,SECD;R-0016812;Stopped;"IT-0057235
IT-0057234
IT-0057236
IT-0057237";"z004410
POOL_FREINAGE
lb10240
ac60816";"Approve
None
None
Reject";"ok


Mettre en signataire V. Blondeau en remplacement de L. Ksiazek (changement de poste).";"POOL_INFLAMMABILITE MATERIAU
POOL_FREINAGE

";CABLE SECONDAIRE FREIN PARKING;Refused;1;2;0,5;74;COMMANDES CHASSIS;X79;F10198;Fonction;CABLE DE FREIN DE STATIONNEMENT;Renault;8;Projet;U79;;NA;NA;2; UAS,VUC;0RDBA;NA;1;Valide;"	";17/11/2015;F10198/AA;NA;;CABLE DE FREIN DE STATIONNEMENT;EXPERT;NA;Fournisseur;NA;NA;NA;NA;NA;NA;2;NA;;; VUC,UAS;0RDBA;Officielle;;;;BE;;NA;;364001629R;CABLE SECONDAIRE FREIN PARKING;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle; UAS,VUC;NA;RS-;NA;-;XPR;;NISSAN MEXICANA SA DE CV;G4;;Oui;NA;NA;Inducteurs Spécifiques;Spécifique prototype;;;;---;BE;---;BE;NA;0,68;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;4;;procedimiento;
1;465A29860R;#¿NOMBRE?;3;Refused;ANTI-INTRUSION PEDALE FREIN;ANTI INTRUSION-BRAKE PEDAL;R-0048178;Stopped;"IT-0154435
IT-0154436
IT-0154437
IT-0154439";"a028870
bw60262
POOL_NORMALISATION RNTBCI
z009235";"Reject
Approve
None
Approve";"application force between 6 to 7  note 7.1 and 7.2.1 and 15 to 16 for note 7.2.2


OK";"Pilote composant Pedalier
POOL_MATERIAUXMETALLIQUES
POOL_NORMALISATIONRSM
LTL RNTBCI";ANTI-INTRUSION PEDALE FREIN;Refused;1;2;0,5;74;COMMANDES CHASSIS;XHA;F23424;Fonction;ANTI-INTRUSION PEDALIER;Renault;1;Projet;TT;;NA;NA;2;;0INDE;NA;1;Valide;"	";08/03/2016;F23424/AA;NA;;ANTI-INTRUSION PEDALE DE FREIN;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;465A29860R;ANTI-INTRUSION PEDALE FREIN;PIE;Renault;0INDE;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;---;NA;-;XUM;;;GA;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,61;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;4;;técnico;
1;253255192R;#¿NOMBRE?;3;Refused;CONTACTEUR DEBUT COURSE EMBRAYAGE SF;SW-CLUTCH TRAVEL BEGINNING,SF;R-0081545;Stopped;"IT-0260258
IT-0260253
IT-0260254
IT-0260255
IT-0260256
IT-0260257";"a010020
a030646
z004320
bw58548
bw60262
a004582";"Reject
Approve
Approve
Approve
Approve
None";"Nota 4.6 : force to misadjust must be a minimum not a maximum



SANS AVIS POOL_MATERIAUX METALLIQUES.
Pièce hors liste cible à viser par le Pool métallique - voir la liste dans la norme Renault 01-00-510.
Merci de supprimer le Pool Métallique des signatures.";"GFE 74 specialist
POOL_INFLAMMABILITE MATERIAU
POOL_LIAISONS ELECTRIQUES
POOL_MATERIAUX ORGANIQUES DE-V
POOL_MATERIAUX METALLIQUES
";CONTACTEUR DEBUT COURSE EMBRAYAGE SF SF;Validated;1;1;0;74;COMMANDES CHASSIS;X52;F11287;Fonction;CONTACTEUR D' EMBRAYAGE;Renault;1;Projet;TT;;NA;NA;1;;0M000;NA;1;Valide;"	";15/06/2015;F11287/AB;NA;;CONTACTEUR DE DEBRAYAGE;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; ORA,IZH,TOA,TAN,RMA,MOP,UAS,COR,OCM;0RDBA;Officielle;;;;BE;;NA;;253255192R;CONTACTEUR DEBUT COURSE EMBRAYAGE SF;PIE;Renault;65500;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;65500;Officielle; TAN,UPL,BUR,DPE,VAL,MOP,RMA,UAS,PLS,ORA,IZH,LUT,LHA,TOA,ORU,OCM,CHN,COR,REV,VUC;NA;RSE;NA;-;W7R;;SOFRASTOCK INTERNATIONAL SA;PW;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Non définie;;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;0,033;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;#¿NOMBRE?;4;;técnico;
1;2D0003103P;---;7;Refused;CABLE FREIN PARKING;CABLE-PKB;R-0012846;Stopped;"IT-0044199
IT-0044200
IT-0044201
IT-0044202
IT-0044203";"ac60816
lb10240
POOL_NORMALISATION RTA
POOL_FREINAGE
z004410";"None
None
None
None
Reject";- the reference of the japanese regulation has changed : for next drawing validation , you have to replace JAP 20 TRIAS 48 by JAP TRIAS 20 J027-01;"


POOL_FREINAGE
POOL_INFLAMMABILITE MATERIAU";CABLE FREIN PARKING;Refused;3;4;0,75;74;COMMANDES CHASSIS;X52;F10198;Fonction;CABLE DE FREIN DE STATIONNEMENT;Renault;3;Projet;L52 HRGN01;;NA;NA;4;;0RDBA;NA;3;Valide;"	";14/10/2015;F10198/AA;NA;;CABLE DE FREIN DE STATIONNEMENT;EXPERT;NA;Fournisseur;NA;NA;NA;NA;NA;NA;2;NA;;; UAS,COR;0RDBA;Officielle;;;;BE;;NA;;365306778R;CABLE FREIN PARKING;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle; COR,UAS;NA;RS-;NA;-;XPR;;NISSAN MEXICANA SA DE CV;TV;;Oui;NA;NA;Inducteurs Spécifiques;Evolution du process;;;;---;BE;---;BE;NA;0,61;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;9;;técnico;
1;2D0014744P;---;3;Refused;MECANISME FREIN PARKING;MECH-PKB;R-0047666;Stopped;"IT-0152906
IT-0152907
IT-0152908
IT-0152909
IT-0152910
IT-0152911
IT-0152912
IT-0152913";"z009235
POOL_AMENAGEMENT INTERIEUR
POOL_FREINAGE
POOL_LIAISONS ELECTRIQUES
bw60262
ay15799
z013747
a072750";"None
None
None
None
Approve
Approve
Reject
None";"Tableau composants mal documenté: pour chaque matière en polymère marquer : la designation normalisée , le nom et la  reference commerciale matière aussi que le nom du Chimiste matière ( compoundeur, fabricant mélange)
Relocate Renault title block above the supplier title block";"



POOL_MATERIAUXMETALLIQUES
POOL_MATERIAUXORGANIQUESDE-V
POOL_NORMALISATIONRNTBCI
";MECANISME FREIN PARKING;Refused;2;3;0,6666667;74;COMMANDES CHASSIS;XHA;F10436;Fonction;MECANISME DE FREIN DE STATIONNEMENT;Renault;2;Projet;HHA INDE;;NA;NA;1;;0INDE;NA;1;Valide;"	";08/03/2016;F10436/AC;NA;;MECANISME EQP DE FREIN DE STATIONNEMENT;8708.3;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;CHN;0INDE;Officielle;;;;BE;;NA;;360109433R;MECANISME FREIN PARKING;PIE;Renault;0INDE;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;CHN;NA;RSE;NA;-;XPR;;;US;;Oui;NA;NA;Design - Montée en Gamme - Teintes;Nouvelle famille véhicule (hors Standardisation);;;;#¿NOMBRE?;BE;#¿NOMBRE?;BE;NA;1,069;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;5;;forma;
1;8200481387;--F;4;Refused;PATTE FIX;LUG-MTG;R-0070046;Stopped;"IT-0222263
IT-0222264
IT-0222265";"a430871
bw60262
ay24288";"None
Reject
None";"Nota 6.2: à préciser exactement la nuance matière utilisée avec la norme de référence; la parenthèse avec la spécification """"désignation européenne approchante ?."""" donne des ambiguïtés = >à supprimer.

*Remarque: Les matériaux ne sont pas tout à fait équivalentes - Il est de la responsabilité du BE d'assurer la validation de chaque nuance pour chaque usine.";"
POOL_MATERIAUX METALLIQUES
";PATTE FIX;Refused;2;3;0,6666667;74;COMMANDES CHASSIS;X79;F15426;Fonction;SUPPORT DE CABLE DE FREIN DE STATIONNEMENT;Renault;1;Projet;H79 4X2;;NA;NA;5;;0INDE;NA;3;Valide;"	";06/12/2017;F15426/AG;NA;;SUPPORT CABLE SECONDAIRE D SUR TRAVERSE DE TRAIN AR;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;;;;;EXT;0INDE;Officielle;BE;;NA;;364577619R;SUPPORT CABLE ABS;PIE;Renault;0INDE;;Renault;NA; PCE Pièce, Unité;;;;EXT;0INDE;Officielle;EXT;NA;---;NA;-;KY2;;;MR;;Non;NA;NA;Industrialisation - Capacitaire et Sourcings;Nouvelle industrialisation / Intégration locale;;;;---;BE;---;BE;NA;0,06;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;--F;6;;técnico;
1;2D0003103P;---;3;Refused;CABLE FREIN PARKING;CABLE-PKB;R-0012249;Stopped;"IT-0042233
IT-0042234
IT-0042235
IT-0042236
IT-0042237";"ac60816
lb10240
POOL_NORMALISATION RTA
POOL_FREINAGE
z004410";"Reject
None
None
None
None";"Update to make:
sheet 1: Note 3.6 must be R(042) instead of S

Sheet 2: Detail 9 - add classification 2 on the tolerance of the end-fitting length (in link with the 10,5 dimension).
Nota 10: part list, add the regulation domain R(042) on part 2.";"


POOL_FREINAGE
POOL_INFLAMMABILITE MATERIAU";CABLE FREIN PARKING;Refused;3;4;0,75;74;COMMANDES CHASSIS;X52;F10198;Fonction;CABLE DE FREIN DE STATIONNEMENT;Renault;3;Projet;L52 HRGN01;;NA;NA;4;;0RDBA;NA;3;Valide;"	";14/10/2015;F10198/AA;NA;;CABLE DE FREIN DE STATIONNEMENT;EXPERT;NA;Fournisseur;NA;NA;NA;NA;NA;NA;2;NA;;; UAS,COR;0RDBA;Officielle;;;;BE;;NA;;365306778R;CABLE FREIN PARKING;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle; COR,UAS;NA;RS-;NA;-;XPR;;NISSAN MEXICANA SA DE CV;TV;;Oui;NA;NA;Inducteurs Spécifiques;Evolution du process;;;;---;BE;---;BE;NA;0,61;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;9;;técnico;
1;2D0028978P;---;3;Refused;CLE DEMONTAGE ECROU ROUE;WRENCH-WHEEL NUT REMOVAL;R-0092712;Stopped;"IT-0298033
IT-0298034
IT-0298032";"POOL_MATERIAUX METALLIQUES
ay28190
a668906";"None
Reject
None";"Norme 0010415 est a --T pas --S
Norme 0100510 est a --G pas --F
Les dimensions de la Tete de la Cle ne sont pas conformes avec le plan type - 8201 100 182
La Vignette Tolerances Generales est manquante
Dans la Vignette ISO GPS la tolerance envelope est cochee - la tolerance envelope est pas possible d'etre mesure pour les dimensions de cette piece
La masse dans le cartouche Renault est differente de la masse donne par le fournisseur et la masse dans le notas
A verifier si le code technologique est correct";;CLE DEMONTAGE ECROU ROUE;Refused;1;2;0,5;74;COMMANDES CHASSIS;X52;F10460;Fonction;OUTILLAGE;Renault;1;Projet;BL52 PH1 L52 PH2 ROUE  SECOURS;;NA;NA;12;;0M000;NA;1;Valide;"	";06/08/2018;F10460/AE;NA;;MANIVELLE DE CRIC;;NA;Fournisseur;NA;NA;NA;NA;NA;NA;1;NA;;; ORA,IZH,TOA,MOP;0M000;Officielle;;;;BE;;NA;;995453517R;CLE DEMONTAGE ECROU ROUE;PIE;Renault;0M000;XCP;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle; RSM,MOP,TOA,IZH,ORA,OCM,RMA,TAN,UAS,COR,CHN,ORU,VAL,BUR,REV;NA;---;NA;-;AAQ;;ECA ELEMENTE COMANDA AUTO SA;;;Oui;NA;NA;Industrialisation - Capacitaire et Sourcings;Changement de fournisseur;;;;---;BE;---;BE;NA;0,304;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;4;;técnico;
1;2D0003104P;---;2;Refused;CABLE SECONDAIRE FREIN PARKING;CABLE-PKB,SECD;R-0012250;Stopped;"IT-0042228
IT-0042229
IT-0042230
IT-0042231
IT-0042232";"POOL_FREINAGE
POOL_INFLAMMABILITE MATERIAU
ac60816
lb10240
POOL_NORMALISATION RTA";"None
None
Reject
None
None";"Update to make:
sheet 1: Note 3.6 must be R(042) instead of S
Note 7: changeR(042) instead of R(049)

Sheet 2: Detail 9 - add classification 2 on the tolerance of the end-fitting length (in link with the 10,5 dimension).
Nota 10: part list, add the regulation domain R(042) on part 2.";"POOL_FREINAGE
POOL_INFLAMMABILITE MATERIAU


";CABLE SECONDAIRE FREIN PARKING;Refused;3;4;0,75;74;COMMANDES CHASSIS;X52;F10198;Fonction;CABLE DE FREIN DE STATIONNEMENT;Renault;1;Projet;B52 SAUF F4R .;;NA;NA;5;;0RDBA;NA;3;Valide;"	";14/10/2015;F10198/AA;NA;;CABLE DE FREIN DE STATIONNEMENT;EXPERT;NA;Fournisseur;NA;NA;NA;NA;NA;NA;2;NA;;; COR,UAS;0RDBA;Officielle;;;;BE;;NA;;364007298R;CABLE SECONDAIRE FREIN PARKING;PIE;Renault;0RDBA;;Renault;NA; PCE Pièce, Unité;;;;EXT;0RDBA;Officielle; UAS,COR;NA;RS-;NA;-;XPR;;NISSAN MEXICANA SA DE CV;E4;;Oui;NA;NA;Inducteurs Spécifiques;Evolution du process;;;;---;BE;---;BE;NA;0,603;Pesée pièce série;;;Plan et Num 3D obligatoires;Renault;Plan;---;9;;técnico;
