gutenberg_id,text,title,document
36,"quasi-scientific repute, writing long before the Martian invasion, did",The War of the Worlds,4510
36,forecast for man a final structure not unlike the actual Martian,The War of the Worlds,4511
36,"condition.  His prophecy, I remember, appeared in November or",The War of the Worlds,4512
36,"December, 1893, in a long-defunct publication, the _Pall Mall Budget_,",The War of the Worlds,4513
36,and I recall a caricature of it in a pre-Martian periodical called,The War of the Worlds,4514
36,"_Punch_.  He pointed out--writing in a foolish, facetious tone--that the",The War of the Worlds,4515
36,perfection of mechanical appliances must ultimately supersede limbs;,The War of the Worlds,4516
36,"the perfection of chemical devices, digestion; that such organs as",The War of the Worlds,4517
36,"hair, external nose, teeth, ears, and chin were no longer essential",The War of the Worlds,4518
36,"parts of the human being, and that the tendency of natural selection",The War of the Worlds,4519
36,would lie in the direction of their steady diminution through the,The War of the Worlds,4520
36,coming ages.  The brain alone remained a cardinal necessity.  Only one,The War of the Worlds,4521
36,"other part of the body had a strong case for survival, and that was",The War of the Worlds,4522
36,"the hand, ""teacher and agent of the brain.""  While the rest of the",The War of the Worlds,4523
36,"body dwindled, the hands would grow larger.",The War of the Worlds,4524
36,"",The War of the Worlds,4525
36,"There is many a true word written in jest, and here in the Martians",The War of the Worlds,4526
36,we have beyond dispute the actual accomplishment of such a suppression,The War of the Worlds,4527
36,of the animal side of the organism by the intelligence.  To me it is,The War of the Worlds,4528
36,quite credible that the Martians may be descended from beings not,The War of the Worlds,4529
36,"unlike ourselves, by a gradual development of brain and hands (the",The War of the Worlds,4530
36,latter giving rise to the two bunches of delicate tentacles at last),The War of the Worlds,4531
36,at the expense of the rest of the body.  Without the body the brain,The War of the Worlds,4532
36,"would, of course, become a mere selfish intelligence, without any of",The War of the Worlds,4533
36,the emotional substratum of the human being.,The War of the Worlds,4534
36,"",The War of the Worlds,4535
36,The last salient point in which the systems of these creatures,The War of the Worlds,4536
36,differed from ours was in what one might have thought a very trivial,The War of the Worlds,4537
36,"particular.  Micro-organisms, which cause so much disease and pain on",The War of the Worlds,4538
36,"earth, have either never appeared upon Mars or Martian sanitary",The War of the Worlds,4539
36,"science eliminated them ages ago.  A hundred diseases, all the fevers",The War of the Worlds,4540
36,"and contagions of human life, consumption, cancers, tumours and such",The War of the Worlds,4541
36,"morbidities, never enter the scheme of their life.  And speaking of",The War of the Worlds,4542
36,"the differences between the life on Mars and terrestrial life, I may",The War of the Worlds,4543
36,allude here to the curious suggestions of the red weed.,The War of the Worlds,4544
36,"",The War of the Worlds,4545
36,"Apparently the vegetable kingdom in Mars, instead of having green",The War of the Worlds,4546
36,"for a dominant colour, is of a vivid blood-red tint.  At any rate, the",The War of the Worlds,4547
36,seeds which the Martians (intentionally or accidentally) brought with,The War of the Worlds,4548
36,them gave rise in all cases to red-coloured growths.  Only that known,The War of the Worlds,4549
36,"popularly as the red weed, however, gained any footing in competition",The War of the Worlds,4550
36,with terrestrial forms.  The red creeper was quite a transitory,The War of the Worlds,4551
36,"growth, and few people have seen it growing.  For a time, however, the",The War of the Worlds,4552
36,red weed grew with astonishing vigour and luxuriance.  It spread up,The War of the Worlds,4553
36,"the sides of the pit by the third or fourth day of our imprisonment,",The War of the Worlds,4554
36,and its cactus-like branches formed a carmine fringe to the edges of,The War of the Worlds,4555
36,our triangular window.  And afterwards I found it broadcast throughout,The War of the Worlds,4556
36,"the country, and especially wherever there was a stream of water.",The War of the Worlds,4557
36,"",The War of the Worlds,4558
36,"The Martians had what appears to have been an auditory organ, a",The War of the Worlds,4559
36,"single round drum at the back of the head-body, and eyes with a visual",The War of the Worlds,4560
36,"range not very different from ours except that, according to Philips,",The War of the Worlds,4561
36,blue and violet were as black to them.  It is commonly supposed that,The War of the Worlds,4562
36,they communicated by sounds and tentacular gesticulations; this is,The War of the Worlds,4563
36,"asserted, for instance, in the able but hastily compiled pamphlet",The War of the Worlds,4564
36,(written evidently by someone not an eye-witness of Martian actions),The War of the Worlds,4565
36,"to which I have already alluded, and which, so far, has been the chief",The War of the Worlds,4566
36,source of information concerning them.  Now no surviving human being,The War of the Worlds,4567
36,saw so much of the Martians in action as I did.  I take no credit to,The War of the Worlds,4568
36,"myself for an accident, but the fact is so.  And I assert that I",The War of the Worlds,4569
36,"watched them closely time after time, and that I have seen four, five,",The War of the Worlds,4570
36,and (once) six of them sluggishly performing the most elaborately,The War of the Worlds,4571
36,complicated operations together without either sound or gesture.  Their,The War of the Worlds,4572
36,"peculiar hooting invariably preceded feeding; it had no modulation,",The War of the Worlds,4573
36,"and was, I believe, in no sense a signal, but merely the expiration of",The War of the Worlds,4574
36,air preparatory to the suctional operation.  I have a certain claim to,The War of the Worlds,4575
36,"at least an elementary knowledge of psychology, and in this matter I",The War of the Worlds,4576
36,am convinced--as firmly as I am convinced of anything--that the,The War of the Worlds,4577
36,Martians interchanged thoughts without any physical intermediation.,The War of the Worlds,4578
36,And I have been convinced of this in spite of strong preconceptions.,The War of the Worlds,4579
36,"Before the Martian invasion, as an occasional reader here or there may",The War of the Worlds,4580
36,"remember, I had written with some little vehemence against the",The War of the Worlds,4581
36,telepathic theory.,The War of the Worlds,4582
36,"",The War of the Worlds,4583
36,The Martians wore no clothing.  Their conceptions of ornament and,The War of the Worlds,4584
36,decorum were necessarily different from ours; and not only were they,The War of the Worlds,4585
36,"evidently much less sensible of changes of temperature than we are,",The War of the Worlds,4586
36,but changes of pressure do not seem to have affected their health at,The War of the Worlds,4587
36,"all seriously.  Yet though they wore no clothing, it was in the other",The War of the Worlds,4588
36,artificial additions to their bodily resources that their great,The War of the Worlds,4589
36,"superiority over man lay.  We men, with our bicycles and road-skates,",The War of the Worlds,4590
36,"our Lilienthal soaring-machines, our guns and sticks and so forth, are",The War of the Worlds,4591
36,just in the beginning of the evolution that the Martians have worked,The War of the Worlds,4592
36,"out.  They have become practically mere brains, wearing different",The War of the Worlds,4593
36,bodies according to their needs just as men wear suits of clothes and,The War of the Worlds,4594
36,take a bicycle in a hurry or an umbrella in the wet.  And of their,The War of the Worlds,4595
36,"appliances, perhaps nothing is more wonderful to a man than the",The War of the Worlds,4596
